,source,target,ts,idx,time
307,164,588,39458,307,0
308,164,572,39458,308,0
309,696,61,39597,309,0
310,753,137,39616,310,0
311,187,985,39747,311,0
312,65,328,39757,312,0
313,134,578,39759,313,0
314,134,286,39759,314,0
315,134,444,39759,315,0
316,187,636,39873,316,0
317,187,886,39873,317,0
318,187,459,39873,318,0
319,187,700,39873,319,0
320,187,246,39873,320,0
321,187,581,39873,321,0
322,187,6,39873,322,0
323,187,401,39873,323,0
324,187,356,39873,324,0
325,187,233,39873,325,0
326,187,702,39873,326,0
327,187,199,39873,327,0
328,187,114,39873,328,0
329,84,336,39911,329,0
330,285,56,39967,330,0
331,702,716,40037,331,0
332,751,676,40292,332,0
333,722,765,40311,333,0
334,275,613,40442,334,0
335,137,753,40463,335,0
336,137,433,40537,336,0
337,527,305,40794,337,0
338,527,907,40794,338,0
339,527,937,40794,339,0
340,511,365,40802,340,0
341,850,748,40853,341,0
342,218,157,40989,342,0
343,218,328,40989,343,0
344,157,917,41145,344,0
345,374,305,41271,345,0
346,383,505,41297,346,0
347,505,383,41585,347,0
348,785,505,41637,348,0
349,930,909,41678,349,0
350,930,872,41678,350,0
351,930,120,41678,351,0
352,930,189,41678,352,0
353,930,613,41678,353,0
354,615,613,41680,354,0
355,918,924,41736,355,0
356,505,785,41854,356,0
357,608,676,41952,357,0
358,930,65,42035,358,0
359,930,578,42035,359,0
360,930,407,42035,360,0
361,930,841,42035,361,0
362,930,126,42145,362,0
363,930,163,42145,363,0
364,647,84,42195,364,0
365,4,157,42200,365,0
366,850,166,42229,366,0
367,522,836,42360,367,0
368,522,360,42360,368,0
369,522,706,42360,369,0
370,522,247,42360,370,0
371,522,434,42360,371,0
372,947,915,42439,372,0
373,841,551,42481,373,0
374,772,2,42486,374,0
375,968,422,42548,375,0
376,968,195,42548,376,0
377,968,355,42548,377,0
378,968,831,42548,378,0
379,968,527,42548,379,0
380,968,822,42548,380,0
381,968,229,42548,381,0
382,968,305,42548,382,0
383,968,499,42548,383,0
384,968,791,42548,384,0
385,968,471,42548,385,0
386,968,855,42548,386,0
387,968,975,42548,387,0
388,968,248,42548,388,0
389,968,242,42548,389,0
390,968,28,42548,390,0
391,968,332,42548,391,0
392,968,568,42548,392,0
393,968,353,42548,393,0
394,968,518,42548,394,0
395,968,95,42548,395,0
396,968,574,42548,396,0
397,968,56,42548,397,0
398,968,937,42548,398,0
399,968,747,42548,399,0
400,968,625,42548,400,0
401,968,68,42548,401,0
402,136,839,42893,402,0
403,165,157,42896,403,0
404,522,124,42939,404,0
405,246,677,43089,405,0
406,246,32,43089,406,0
407,246,423,43089,407,0
408,686,628,43173,408,0
409,285,157,43305,409,0
410,741,826,43413,410,0
411,499,831,43455,411,0
412,229,722,43538,412,0
413,628,686,43565,413,0
414,947,340,43573,414,0
415,947,917,43573,415,0
416,218,65,43575,416,0
417,218,733,43575,417,0
418,218,75,43575,418,0
419,331,493,43601,419,0
420,135,704,43642,420,0
421,135,82,43801,421,0
422,135,852,43801,422,0
423,135,567,43801,423,0
424,135,4,43801,424,0
425,135,362,43801,425,0
426,135,612,43801,426,0
427,135,72,43811,427,0
428,582,440,43873,428,0
429,684,840,43878,429,0
430,229,2,44188,430,0
431,836,522,44263,431,0
432,423,157,44439,432,0
433,937,755,44468,433,0
434,937,305,44468,434,0
435,937,417,44468,435,0
436,937,907,44468,436,0
437,937,968,44468,437,0
438,622,606,44532,438,0
439,753,4,44585,439,0
440,48,668,44631,440,0
441,310,897,44662,441,0
442,41,707,44781,442,0
443,352,514,44946,443,0
444,352,24,44946,444,0
445,352,275,44946,445,0
446,352,613,44946,446,0
447,352,615,44946,447,0
448,352,158,44946,448,0
449,352,517,44946,449,0
450,352,482,44946,450,0
451,352,547,44946,451,0
452,352,642,44946,452,0
453,715,664,44987,453,0
454,482,352,44992,454,0
455,407,632,45081,455,0
456,682,527,45094,456,0
457,682,822,45094,457,0
458,682,229,45094,458,0
459,682,855,45094,459,0
460,682,242,45094,460,0
461,682,747,45094,461,0
462,329,29,45283,462,0
463,329,206,45283,463,0
464,329,524,45283,464,0
465,329,792,45283,465,0
466,329,453,45283,466,0
467,329,721,45283,467,0
468,329,540,45283,468,0
469,329,118,45283,469,0
470,329,5,45283,470,0
471,329,457,45283,471,0
472,329,966,45283,472,0
473,329,648,45283,473,0
474,329,672,45283,474,0
475,329,233,45283,475,0
476,329,654,45283,476,0
477,329,985,45283,477,0
478,329,961,45283,478,0
479,329,199,45283,479,0
480,329,173,45283,480,0
481,329,627,45283,481,0
482,329,372,45283,482,0
483,329,790,45283,483,0
484,329,226,45283,484,0
485,908,732,45343,485,0
486,908,302,45343,486,0
487,679,354,45466,487,0
488,897,183,45753,488,0
489,578,909,45787,489,0
490,53,758,45803,490,0
491,882,267,45891,491,0
492,897,418,45898,492,0
493,31,642,45965,493,0
494,77,256,46091,494,0
495,348,748,46139,495,0
496,172,498,46184,496,0
497,770,724,46391,497,0
498,933,490,46441,498,0
499,684,2,46514,499,0
500,90,231,46563,500,0
501,897,631,46601,501,0
502,958,528,46637,502,0
503,434,522,46650,503,0
504,90,644,46806,504,0
505,753,65,46823,505,0
506,707,41,46823,506,0
507,897,702,47001,507,0
508,247,326,47214,508,0
509,300,644,47348,509,0
510,65,753,47415,510,0
511,157,423,47423,511,0
512,521,379,47709,512,0
513,521,84,47709,513,0
514,326,247,47836,514,0
515,791,157,47922,515,0
516,930,75,48013,516,0
517,658,505,48201,517,0
518,922,157,48276,518,0
519,452,905,48277,519,0
520,452,221,48277,520,0
521,452,187,48277,521,0
522,452,671,48277,522,0
523,452,572,48277,523,0
524,452,439,48277,524,0
525,452,676,48277,525,0
526,452,522,48277,526,0
527,452,577,48277,527,0
528,452,328,48277,528,0
529,897,198,48295,529,0
530,897,839,48295,530,0
531,189,406,48344,531,0
532,189,930,48413,532,0
533,198,897,48573,533,0
534,35,833,48599,534,0
535,75,930,48625,535,0
536,922,617,48627,536,0
537,275,833,48766,537,0
538,275,897,48766,538,0
539,275,517,48766,539,0
540,275,902,48766,540,0
541,408,302,48857,541,0
542,231,440,48940,542,0
543,231,676,48940,543,0
544,499,332,48963,544,0
545,408,977,48993,545,0
546,930,785,49068,546,0
547,930,262,49068,547,0
548,930,112,49068,548,0
549,930,658,49068,549,0
550,930,383,49068,550,0
551,930,449,49068,551,0
552,24,517,49283,552,0
553,379,521,49332,553,0
554,379,84,49332,554,0
555,300,511,49369,555,0
556,517,24,49378,556,0
557,173,270,49400,557,0
558,932,103,49545,558,0
559,522,452,49555,559,0
560,256,77,49773,560,0
561,205,829,49827,561,0
562,360,522,49963,562,0
563,873,615,49993,563,0
564,908,155,49998,564,0
565,933,957,50118,565,0
566,933,555,50118,566,0
567,644,300,50280,567,0
568,691,862,50285,568,0
569,578,134,50371,569,0
570,90,418,50372,570,0
571,289,572,50607,571,0
572,107,453,50654,572,0
573,867,407,51239,573,0
574,90,198,51292,574,0
575,157,922,51295,575,0
576,64,521,51334,576,0
577,407,745,51391,577,0
578,157,715,51450,578,0
579,401,581,51698,579,0
580,873,613,51704,580,0
581,2,229,51801,581,0
582,433,646,51870,582,0
583,863,494,52362,583,0
584,924,918,52369,584,0
585,585,677,52628,585,0
586,407,134,52791,586,0
587,867,289,53064,587,0
588,722,562,53092,588,0
589,722,504,53092,589,0
590,722,528,53092,590,0
591,722,634,53092,591,0
592,722,321,53092,592,0
593,722,731,53092,593,0
594,722,863,53092,594,0
595,722,14,53092,595,0
596,722,496,53092,596,0
597,722,927,53092,597,0
598,722,905,53092,598,0
599,722,519,53092,599,0
600,722,666,53092,600,0
601,722,131,53092,601,0
602,722,638,53092,602,0
603,722,265,53092,603,0
604,722,819,53092,604,0
605,722,703,53092,605,0
606,722,982,53092,606,0
607,722,729,53092,607,0
608,722,960,53092,608,0
609,722,832,53092,609,0
610,722,906,53092,610,0
611,722,171,53092,611,0
612,722,13,53092,612,0
613,722,427,53092,613,0
614,722,744,53092,614,0
615,722,637,53092,615,0
616,722,494,53092,616,0
617,722,977,53092,617,0
618,722,197,53092,618,0
619,722,628,53092,619,0
620,722,903,53092,620,0
621,722,641,53092,621,0
622,722,686,53092,622,0
623,205,165,53374,623,0
624,539,186,53377,624,0
625,32,422,53508,625,0
626,32,19,53508,626,0
627,32,246,53508,627,0
628,32,168,53508,628,0
629,32,825,53508,629,0
630,32,958,53508,630,0
631,32,356,53508,631,0
632,32,233,53508,632,0
633,32,0,53508,633,0
634,32,371,53508,634,0
635,32,408,53508,635,0
636,32,372,53508,636,0
637,32,759,53508,637,0
638,687,135,53560,638,0
639,146,872,53597,639,0
640,418,90,53782,640,0
641,730,676,53835,641,0
642,4,753,54420,642,0
643,418,31,54778,643,0
644,172,125,54912,644,0
645,172,102,54912,645,0
646,528,562,55021,646,0
647,528,494,55021,647,0
648,528,628,55021,648,0
649,519,13,55044,649,0
650,106,183,55093,650,0
651,198,90,55535,651,0
652,894,348,56866,652,0
653,894,588,57054,653,0
654,61,191,57132,654,0
655,588,894,57304,655,0
656,106,982,57446,656,0
657,106,686,57446,657,0
658,982,634,57523,658,0
659,166,256,57958,659,0
660,897,671,57985,660,0
661,897,577,57985,661,0
662,166,126,58189,662,0
663,588,727,58249,663,0
664,61,505,58250,664,0
665,494,863,58969,665,0
666,494,528,59101,666,0
667,688,315,59169,667,0
668,126,166,59320,668,0
669,126,348,59366,669,0
670,389,440,59550,670,0
671,758,671,60004,671,0
672,758,577,60004,672,0
673,488,764,61113,673,0
674,897,715,61295,674,0
675,230,894,61539,675,0
676,230,166,61539,676,0
677,61,702,62134,677,0
678,677,585,62896,678,0
679,348,461,63009,679,0
680,348,157,63152,680,0
681,632,748,63875,681,0
682,166,230,64795,682,0
683,519,329,65652,683,0
684,547,352,65710,684,0
685,708,243,66360,685,0
686,708,669,66387,686,0
687,461,348,66864,687,0
688,494,982,69145,688,0
689,348,727,70082,689,0
690,524,430,70480,690,0
691,178,711,71578,691,0
692,982,494,75396,692,0
693,256,166,77770,693,0
694,696,440,78588,694,0
695,297,336,88350,695,1
696,612,135,103058,696,1
697,612,853,103119,697,1
698,612,704,103119,698,1
699,163,392,106053,699,1
700,163,67,106073,700,1
701,198,141,109222,701,1
702,392,406,109754,702,1
703,392,419,109754,703,1
704,392,286,109754,704,1
705,392,444,109754,705,1
706,643,157,110701,706,1
707,643,300,110726,707,1
708,643,365,110852,708,1
709,315,688,111737,709,1
710,393,336,111965,710,1
711,5,540,112203,711,1
712,5,654,112203,712,1
713,680,581,112229,713,1
714,458,516,112262,714,1
715,393,293,112371,715,1
716,141,198,112486,716,1
717,406,149,112527,717,1
718,406,815,112663,718,1
719,406,555,112663,719,1
720,406,189,112663,720,1
721,406,392,112756,721,1
722,285,552,112789,722,1
723,149,406,112922,723,1
724,613,615,112955,724,1
725,328,75,113018,725,1
726,934,141,113174,726,1
727,537,533,113454,727,1
728,233,183,113537,728,1
729,354,374,113699,729,1
730,414,411,114031,730,1
731,414,777,114031,731,1
732,414,205,114031,732,1
733,889,865,114042,733,1
734,613,188,114181,734,1
735,141,934,114234,735,1
736,891,58,114355,736,1
737,933,751,115011,737,1
738,440,231,115019,738,1
739,727,348,115177,739,1
740,135,687,115240,740,1
741,440,389,115336,741,1
742,985,708,115692,742,1
743,815,406,115796,743,1
744,25,448,116574,744,1
745,300,365,116641,745,1
746,38,328,116661,746,1
747,191,65,116936,747,1
748,191,120,116936,748,1
749,191,594,116936,749,1
750,191,533,116936,750,1
751,286,134,116971,751,1
752,286,984,116971,752,1
753,286,117,116971,753,1
754,286,98,116971,754,1
755,286,594,116971,755,1
756,286,444,116971,756,1
757,354,140,117106,757,1
758,886,702,117115,758,1
759,593,229,117140,759,1
760,488,164,117197,760,1
761,372,519,117245,761,1
762,613,158,117253,762,1
763,685,218,117276,763,1
764,35,959,117283,764,1
765,533,551,117355,765,1
766,533,826,117355,766,1
767,613,514,117394,767,1
768,613,876,117394,768,1
769,613,669,117394,769,1
770,613,828,117394,770,1
771,613,275,117394,771,1
772,613,352,117394,772,1
773,613,614,117394,773,1
774,613,482,117394,774,1
775,613,200,117394,775,1
776,613,547,117394,776,1
777,613,642,117394,777,1
778,133,748,117514,778,1
779,75,328,117601,779,1
780,413,243,117643,780,1
781,413,101,117643,781,1
782,413,173,117643,782,1
783,906,197,117704,783,1
784,458,959,118018,784,1
785,597,724,118105,785,1
786,567,933,118310,786,1
787,471,968,118356,787,1
788,186,959,118411,788,1
789,471,555,118629,789,1
790,141,296,118807,790,1
791,959,613,118829,791,1
792,141,971,118833,792,1
793,141,952,118890,793,1
794,65,191,118953,794,1
795,65,189,118984,795,1
796,748,632,119002,796,1
797,534,959,119068,797,1
798,614,165,119127,798,1
799,593,959,119128,799,1
800,655,328,119330,800,1
801,48,702,119345,801,1
802,48,653,119345,802,1
803,141,418,119518,803,1
804,141,897,119518,804,1
805,938,48,119548,805,1
806,938,214,119548,806,1
807,938,313,119548,807,1
808,938,544,119548,808,1
809,614,517,119550,809,1
810,48,29,119716,810,1
811,165,614,119980,811,1
812,628,197,119988,812,1
813,178,940,120078,813,1
814,613,959,120092,814,1
815,867,253,120204,815,1
816,867,632,120204,816,1
817,493,331,120502,817,1
818,959,593,120510,818,1
819,632,867,120692,819,1
820,368,593,120988,820,1
821,458,614,121090,821,1
822,158,24,121338,822,1
823,171,641,121344,823,1
824,90,730,121484,824,1
825,452,815,121535,825,1
826,527,831,121603,826,1
827,336,297,121639,827,1
828,578,263,121927,828,1
829,578,444,121927,829,1
830,614,458,121966,830,1
831,410,162,122140,831,1
832,233,90,122177,832,1
833,828,547,122201,833,1
834,173,831,122266,834,1
835,547,828,122286,835,1
836,24,158,122332,836,1
837,933,847,122493,837,1
838,116,267,122499,838,1
839,517,614,122573,839,1
840,730,90,122613,840,1
841,517,158,122827,841,1
842,305,53,122853,842,1
843,828,820,123049,843,1
844,444,754,123245,844,1
845,444,120,123245,845,1
846,182,398,123286,846,1
847,937,229,123809,847,1
848,135,65,123850,848,1
849,65,135,124175,849,1
850,848,702,124425,850,1
851,688,668,124595,851,1
852,831,270,124902,852,1
853,831,173,124902,853,1
854,48,688,124973,854,1
855,157,905,125057,855,1
856,273,218,125138,856,1
857,135,527,125254,857,1
858,212,418,125366,858,1
859,212,141,125366,859,1
860,212,897,125366,860,1
861,218,273,125608,861,1
862,310,157,125624,862,1
863,332,323,125828,863,1
864,125,331,125947,864,1
865,205,163,126050,865,1
866,360,434,126250,866,1
867,944,67,126343,867,1
868,681,527,126369,868,1
869,141,157,126380,869,1
870,418,141,126416,870,1
871,676,730,126495,871,1
872,157,310,126560,872,1
873,48,448,126586,873,1
874,593,368,126624,874,1
875,593,472,126656,875,1
876,593,577,126656,876,1
877,687,433,127028,877,1
878,101,708,127048,878,1
879,656,826,127073,879,1
880,24,352,127162,880,1
881,905,195,127646,881,1
882,320,145,127651,882,1
883,226,555,128905,883,1
884,544,938,128948,884,1
885,544,312,128948,885,1
886,544,668,128948,886,1
887,544,826,128948,887,1
888,434,360,128972,888,1
889,157,597,129138,889,1
890,158,669,129344,890,1
891,608,323,129421,891,1
892,276,187,129747,892,1
893,76,183,129972,893,1
894,149,146,130221,894,1
895,497,293,130348,895,1
896,53,231,130433,896,1
897,90,423,130534,897,1
898,982,722,130597,898,1
899,780,273,130698,899,1
900,407,126,130874,900,1
901,777,414,131009,901,1
902,777,205,131009,902,1
903,654,107,131014,903,1
904,430,224,131160,904,1
905,932,336,131564,905,1
906,518,968,132153,906,1
907,90,233,132269,907,1
908,820,646,132341,908,1
909,185,455,132363,909,1
910,905,191,132451,910,1
911,873,346,132454,911,1
912,947,166,132496,912,1
913,832,562,132520,913,1
914,832,504,132520,914,1
915,832,528,132520,915,1
916,832,321,132520,916,1
917,832,863,132520,917,1
918,832,14,132520,918,1
919,832,666,132520,919,1
920,832,265,132520,920,1
921,832,703,132520,921,1
922,832,982,132520,922,1
923,832,960,132520,923,1
924,832,906,132520,924,1
925,832,765,132520,925,1
926,832,171,132520,926,1
927,832,13,132520,927,1
928,832,744,132520,928,1
929,832,494,132520,929,1
930,832,977,132520,930,1
931,832,197,132520,931,1
932,832,628,132520,932,1
933,832,903,132520,933,1
934,832,641,132520,934,1
935,832,686,132520,935,1
936,832,722,132520,936,1
937,958,408,132585,937,1
938,646,820,132664,938,1
939,935,205,132989,939,1
940,388,956,133092,940,1
941,388,655,133112,941,1
942,75,227,133142,942,1
943,75,593,133142,943,1
944,273,780,133245,944,1
945,187,276,133304,945,1
946,40,185,133324,946,1
947,111,354,133393,947,1
948,270,114,133790,948,1
949,346,873,134057,949,1
950,142,157,134250,950,1
951,696,157,134254,951,1
952,872,533,134274,952,1
953,646,558,134299,953,1
954,646,420,134299,954,1
955,646,882,134299,955,1
956,646,440,134299,956,1
957,646,929,134299,957,1
958,646,455,134299,958,1
959,646,554,134299,959,1
960,646,196,134299,960,1
961,646,185,134299,961,1
962,646,26,134299,962,1
963,646,477,134299,963,1
964,646,40,134299,964,1
965,646,370,134299,965,1
966,646,582,134299,966,1
967,646,267,134299,967,1
968,646,60,134299,968,1
969,646,696,134299,969,1
970,646,784,134299,970,1
971,646,679,134299,971,1
972,321,831,134322,972,1
973,321,270,134322,973,1
974,321,721,134322,974,1
975,321,879,134322,975,1
976,321,686,134322,976,1
977,159,191,134544,977,1
978,185,646,134617,978,1
979,669,158,134636,979,1
980,408,958,134668,980,1
981,297,932,134796,981,1
982,686,321,134798,982,1
983,676,521,134868,983,1
984,676,644,135001,984,1
985,114,270,135038,985,1
986,688,265,135315,986,1
987,872,275,135637,987,1
988,933,676,135749,988,1
989,433,137,135766,989,1
990,965,867,135919,990,1
991,24,615,136023,991,1
992,116,751,136341,992,1
993,275,514,136373,993,1
994,275,631,136373,994,1
995,275,534,136373,995,1
996,275,186,136373,996,1
997,275,24,136373,997,1
998,275,32,136373,998,1
999,275,352,136373,999,1
1000,275,615,136373,1000,1
1001,275,547,136373,1001,1
1002,412,715,136863,1002,1
1003,166,947,137160,1003,1
1004,676,733,137270,1004,1
1005,654,173,137516,1005,1
1006,328,613,137609,1006,1
1007,328,517,137609,1007,1
1008,440,929,137913,1008,1
1009,440,582,137913,1009,1
1010,517,328,137991,1010,1
1011,965,407,138053,1011,1
1012,480,494,138124,1012,1
1013,647,932,138162,1013,1
1014,407,617,138613,1014,1
1015,748,212,138721,1015,1
1016,965,572,139236,1016,1
1017,965,745,139248,1017,1
1018,905,754,139253,1018,1
1019,905,120,139253,1019,1
1020,747,355,139433,1020,1
1021,166,77,139512,1021,1
1022,708,101,140029,1022,1
1023,212,748,140595,1023,1
1024,157,273,140688,1024,1
1025,638,765,140691,1025,1
1026,638,722,140691,1026,1
1027,157,40,140828,1027,1
1028,157,696,140828,1028,1
1029,505,61,141018,1029,1
1030,173,721,141577,1030,1
1031,593,75,141631,1031,1
1032,52,307,141780,1032,1
1033,708,288,142006,1033,1
1034,77,166,142023,1034,1
1035,246,187,142342,1035,1
1036,613,212,142929,1036,1
1037,157,518,143119,1037,1
1038,641,832,144014,1038,1
1039,581,363,144141,1039,1
1040,563,448,144596,1040,1
1041,448,688,145351,1041,1
1042,77,561,145440,1042,1
1043,354,852,145510,1043,1
1044,448,938,145511,1044,1
1045,448,313,145511,1045,1
1046,448,544,145511,1046,1
1047,354,214,145521,1047,1
1048,354,165,145573,1048,1
1049,688,448,145718,1049,1
1050,715,897,146825,1050,1
1051,348,155,146974,1051,1
1052,348,452,146974,1052,1
1053,354,411,147096,1053,1
1054,521,102,147106,1054,1
1055,354,505,148149,1055,1
1056,354,591,148305,1056,1
1057,354,702,148570,1057,1
1058,873,530,159057,1058,1
1059,168,681,159458,1059,1
1060,822,229,164261,1060,1
1061,822,242,164262,1061,1
1062,765,832,168974,1062,1
1063,197,528,169459,1063,1
1064,696,40,192629,1064,2
